0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,label
-0.016366040108242757,-0.026551151014861343,0.09524909818994823,0.1575982760346309,0.4889964585306781,0.28686198703387356,0.00018435587724028799,-0.0005738063158563277,0.010569546283764358,0.028399700983378018,-0.049458042753869,-0.0015275149385326758,0.0034769156085668884,0.003489901505655868,0.012027780254467602,0.026255483489348502,0.22134608793172425,0.011653412045552633,0.13350137735488035,-0.011676662759117665,0.35835715332361623,0.1299722114129654,0.34783554211263723,-0.05705196522364675,-0.1330046197401565,0.003388023565607111,-0.16416536738093554,-0.015416957592129826,0.06980006056668639,0.01702204192301028,0.996279007568564,0.2901534141646411,0.4581054566885823,0.11861733692554444,0.004686658896818213,0.29836030812055225,-1
-0.016366040108242757,-0.017122377116959506,0.06142449260846533,0.15759827603463097,0.48899645853067797,0.28686198703387356,0.000249990725310084,-0.0005962998298825141,0.00681611721181026,0.028399700983377962,-0.049458042753869016,-0.002071344690074972,0.004714775942264354,0.004732385111446941,0.012027780254467407,0.026255483489348336,0.22134608793172422,0.015802289426378874,0.08609272447075178,-0.011676662759117665,0.2310983172945159,0.1299722114129654,0.34783554211263723,-0.057051965223646736,-0.0857723740945944,0.004594236328196117,-0.10586740018416717,-0.01541695759212982,0.09465045556974933,0.017022041923010277,0.9962790075685636,0.3934545702802562,0.45810545668858227,0.11861733692554433,0.006355215111311624,0.29836030812055225,-1
-0.016366040108242753,-0.026588035052233575,0.09538141528969821,0.157598276034631,0.4889964585306781,0.28686198703387356,0.0001841099940632007,-0.0005736513038422323,0.010584229170390147,0.02839970098337788,-0.04945804275386899,-0.0015254776276979465,0.003472278300176823,0.003485246877429349,0.01202778025446738,0.026255483489348364,0.22134608793172422,0.01163786940042228,0.13368683333714063,-0.011676662759117665,0.3588549719917559,0.12997221141296542,0.34783554211263734,-0.05705196522364674,-0.13318938564211044,0.0033835048162684928,-0.16439342082925174,-0.01541695759212983,0.06970696529405518,0.017022041923010274,0.9962790075685639,0.2897664243686835,0.45810545668858227,0.1186173369255444,0.004680408102991057,0.29836030812055225,-1
-0.01636604010824276,-0.01497977202304705,0.05373815152072414,0.1575982760346309,0.4889964585306782,0.28686198703387356,0.0002658204190417188,-0.0005966574363421113,0.005963183804318428,0.028399700983377962,-0.04945804275386899,-0.0022025045641697327,0.005013320854627745,0.005032045056196532,0.012027780254467602,0.026255483489348586,0.2213460879317244,0.016802908155605423,0.07531952932735508,-0.011676662759117664,0.20217987749801217,0.12997221141296544,0.34783554211263723,-0.05705196522364676,-0.07503926592878868,0.004885148536702567,-0.09261970511446853,-0.015416957592129826,0.1006438288093775,0.017022041923010288,0.9962790075685639,0.41836855593761346,0.4581054566885824,0.11861733692554449,0.006757634475813595,0.2983603081205524,-1
-0.01636604010824276,-0.02282311635238675,0.08187521698145298,0.15759827603463095,0.4889964585306782,0.28686198703387356,0.0002096114731737625,-0.000586751041212477,0.009085481246792954,0.028399700983377962,-0.049458042753869016,-0.0017367748799428373,0.003953231183742634,0.003967996067076374,0.012027780254467435,0.026255483489348364,0.22134608793172428,0.013249856217957157,0.11475651156776172,-0.011676662759117665,0.3080403934818908,0.1299722114129655,0.34783554211263734,-0.057051965223646764,-0.11432950345676006,0.0038521614898596856,-0.14111498513455212,-0.01541695759212984,0.0793622299544666,0.017022041923010274,0.996279007568564,0.32990260739111865,0.4581054566885824,0.1186173369255444,0.0053287016954964295,0.2983603081205523,-1
-0.016366040108242767,-0.022823116352386756,0.04833524455725935,0.09303854688607358,0.4889964585306783,0.28686198703387367,0.00023755290611553702,-0.0006649655808238942,0.008886670283051151,0.016765836390950528,-0.049458042753869044,-0.001968288823851305,0.004480201116978666,0.004496934175008516,0.013631096190995506,0.026255483489348697,0.2213460879317245,0.01501607618386172,0.11475651156776177,-0.006893347839340037,0.30804039348189094,0.07672942870754902,0.34783554211263734,-0.057051965223646764,-0.11432950345676009,0.0022741334258522105,-0.1599257631636155,-0.009101440497107923,0.08994129985368042,0.017022041923010295,0.9962790075685641,0.3299026073911187,0.5191714026719592,0.11861733692554453,0.006039023315000447,0.2983603081205526,-1
-0.016042431382211363,-0.02450192270538805,0.05189065366019341,0.09303854688607363,0.4889964585306783,0.2811898121182009,0.0002253006762312805,-0.0006710256179893624,0.009712820925404958,0.017068930782521363,-0.05035214997448214,-0.0018237520675423169,0.004311506001740489,0.004327609002083427,0.013877520449834535,0.026730132627515002,0.22534760364998951,0.01419406711914449,0.12076167779768462,-0.006893347839340036,0.3306990068620192,0.07672942870754901,0.34095772585977224,-0.057051965223646785,-0.12031232450859194,0.0021496429619295397,-0.17168946725477824,-0.009101440497107899,0.08530241119550547,0.01732976802265973,0.9962790075685646,0.31184310033821694,0.5191714026719592,0.1186173369255447,0.005811633135977018,0.3037540942669743,-1
-0.016042431382211363,-0.02453892528414542,0.05196901844902732,0.09303854688607366,0.4889964585306784,0.28118981211820093,0.00022501527752809454,-0.0006708802039312096,0.009727489138408929,0.017068930782521335,-0.05035214997448206,-0.0018214418371262364,0.0043060444192798975,0.004322127021213429,0.013877520449834535,0.026730132627515057,0.22534760364998951,0.014176086843112987,0.12094405097497818,-0.0068933478393400395,0.3311984254665723,0.07672942870754905,0.34095772585977224,-0.0570519652236468,-0.12049401907667304,0.002146919910565875,-0.17194875111222457,-0.009101440497107906,0.08519435471764183,0.017329768022659738,0.9962790075685646,0.31144807437592165,0.5191714026719592,0.11861733692554464,0.005804271273650935,0.3037540942669743,-1
-0.015718606374380273,-0.02998821903046861,0.06350963988854122,0.0930385468860735,0.4889964585306784,0.27551384624109787,0.00018450784298490105,-0.0006541480427735558,0.012099798515302962,0.01737354987408299,-0.051250754953249156,-0.0014587786316168083,0.003582539527100248,0.0035959199178989265,0.014125184332617613,0.027207169462572844,0.22936924877727222,0.011587416090989844,0.14481831668053408,-0.006893347839340036,0.40474677722968583,0.07672942870754904,0.3340753128628846,-0.057051965223646764,-0.14427944882023247,0.0017548745710346484,-0.21013295206129085,-0.00910144049710794,0.06985759720906064,0.017639042121857688,0.9962790075685642,0.25457507903774335,0.5191714026719589,0.11861733692554459,0.0048290331541318565,0.309175013563717,-1
-0.01571860637438028,-0.029988219030468614,0.023998252658136432,0.03515627799238573,0.4889964585306785,0.275513846241098,0.00020567056310577363,-0.0007291776551893634,0.011644476568445195,0.006564906369784018,-0.05125075495324913,-0.0016260979357708705,0.003993450413637328,0.004008365511367545,0.01574531775269883,0.027207169462572844,0.22936924877727236,0.012916472025364514,0.1448183166805341,-0.0026047746987579506,0.4047467772296858,0.02899358616534146,0.33407531286288467,-0.05705196522364679,-0.1442794488202325,0.0006631107248118171,-0.2342348264353252,-0.0034391419788541468,0.07787013886656122,0.0176390421218577,0.9962790075685645,0.2545750790377433,0.5787194354913954,0.11861733692554458,0.005382914633867475,0.3091750135637172,-1
