0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,label
7.883094709230121e-18,0.26822539302345316,0.20759622161066713,0.0,0.0,1.0074602229749492e-17,-1.2291738524623008e-18,-0.11687489686158473,0.07487519344005877,0.0,0.0,-4.2248919713601196e-18,0.41926085916194045,0.7029605700409753,0.7650048940619596,0.9997619856774156,0.9997619856774156,0.4193606730084447,-1
7.883094709230121e-18,0.40687431403087326,0.31490519712224196,0.0,0.0,1.0074602229749492e-17,-1.1036880503818403e-18,-0.13229647032559935,0.11357907849608061,0.0,0.0,-3.7935746628545874e-18,0.3764587078735065,0.6311956437160113,0.7650048940619592,0.9997619856774151,0.9997619856774151,0.3765483317696126,-1
7.883094709230125e-18,0.2676709117434784,0.207167074252995,0.0,0.0,1.0074602229749495e-17,-1.2295805784132971e-18,-0.11676207452781304,0.07472040983575863,0.0,0.0,-4.22628996172696e-18,0.419399589961751,0.7031931753032744,0.7650048940619595,0.9997619856774157,0.9997619856774157,0.41949943683603397,-1
7.883094709230125e-18,0.43734864064757,0.3384911633517797,0.0,0.0,1.0074602229749495e-17,-1.0690554967182172e-18,-0.132341849687372,0.12208599528967888,0.0,0.0,-3.67453633672356e-18,0.36464583520712496,0.6113893977430871,0.7650048940619594,0.9997619856774156,0.9997619856774156,0.36473264680097744,-1
7.883094709230121e-18,0.32383389257026945,0.2506350788390287,0.0,0.0,1.0074602229749492e-17,-1.1846862499015762e-18,-0.12607958557263263,0.09039832163290377,0.0,0.0,-4.071980066744394e-18,0.4040865122342862,0.6775182533229648,0.7650048940619588,0.9997619856774155,0.9997619856774155,0.40418271350904217,-1
7.883094709230123e-18,0.3238338925702695,0.2129501278675661,0.0,0.0,1.0074602229749493e-17,-1.2827647753347432e-18,-0.13651753894738983,0.09137534440861456,0.0,0.0,-4.4090936278857635e-18,0.4375402720552197,0.733609046345583,0.8283385842816159,0.9997619856774157,0.9997619856774157,0.4376444376995917,-1
9.889781146430407e-18,0.29890397259615803,0.19655644651420612,0.0,0.0,1.263914932709122e-17,-1.625152449569344e-18,-0.13258514293445398,0.08432964237460942,0.0,0.0,-5.628848185174364e-18,0.4451846227226283,0.7464260717972221,0.8282276711301867,0.9996281192191651,0.9996281192191651,0.44535023991759376,-1
9.889781146430405e-18,0.2983523453203687,0.19619370159587093,0.0,0.0,1.263914932709122e-17,-1.6257517306447957e-18,-0.1324884580461066,0.08417401202119737,0.0,0.0,-5.6309238441039926e-18,0.445348786225905,0.7467013192173452,0.8282276711301876,0.9996281192191655,0.9996281192191655,0.4455144644928336,-1
1.1910422055154653e-17,0.21625493798631526,0.14220721719603696,0.0,0.0,1.522153025177054e-17,-2.0368201487484097e-18,-0.113019675887042,0.06100192252342403,0.0,0.0,-7.108791067955064e-18,0.4667720223461128,0.7826209381039891,0.8280921240574156,0.9994645208872773,0.9994645208872773,0.46702210292741053,-1
1.1910422055154653e-17,0.2162549379863153,0.11598367290286568,0.0,0.0,1.5221530251770538e-17,-2.1699167860505018e-18,-0.12040498127042658,0.05844358573832359,0.0,0.0,-7.573317200519778e-18,0.49727338330286747,0.8337615433301591,0.882204057875488,0.9994645208872772,0.9994645208872772,0.4975398054764481,-1
1.3944810762256933e-17,0.32768492370883257,0.17574674299021445,0.0,0.0,1.7821480875318413e-17,-2.355957246426076e-18,-0.14592683875328766,0.0885407650456413,0.0,0.0,-8.285577887749754e-18,0.4645820075203863,0.7789490139626126,0.8820334183984054,0.9992712004171614,0.9992712004171614,0.46492084163582353,-1
1.599273986149134e-17,0.2994555219769213,0.16060651207939583,0.0,0.0,2.0438736132363375e-17,-2.7354142158388593e-18,-0.1412694728565344,0.08089509565683992,0.0,0.0,-9.693613666793682e-18,0.4738251389479263,0.7944466612990593,0.8818365540364699,0.999048169312934,0.999048169312934,0.4742765699413529,-1
1.8054001239991958e-17,0.35723280094311133,0.1915941098065574,0.0,0.0,2.3073030054472924e-17,-2.9354366462368688e-18,-0.1494123049566217,0.09647867239648722,0.0,0.0,-1.0481841472687478e-17,0.45374254919625995,0.7607748590517676,0.8816134765046868,0.9987954408467321,0.9987954408467321,0.45428976809465443,-1
1.8054001239991952e-17,0.3199653729974724,0.17160652842216548,0.0,0.0,2.307303005447291e-17,-3.021154461976041e-18,-0.14471301268023873,0.08641377364605143,0.0,0.0,-1.078792219056462e-17,0.4669923055059006,0.7829902794631719,0.8816134765046867,0.9987954408467318,0.9987954408467318,0.46755550376762484,-1
1.805400123999195e-17,0.3199653729974723,0.1508394420231073,0.0,0.0,2.3073030054472905e-17,-3.105536980428229e-18,-0.14875492732460763,0.08237798861544439,0.0,0.0,-1.1089234836032815e-17,0.4800356594066494,0.804859631903188,0.906237429495224,0.9987954408467312,0.9987954408467312,0.4806145881079489,-1
2.0128386104781876e-17,0.3249280880718611,0.15317898634856908,0.0,0.0,2.5724095804032097e-17,-3.4237715215086102e-18,-0.1494794709964742,0.08363203088233784,0.0,0.0,-1.2318764660550226e-17,0.4781682948734955,0.8017286846468089,0.905981189611815,0.998513030057922,0.998513030057922,0.4788803755978604,-1
1.8818486117862925e-17,0.3037826620998397,0.15317898634856913,0.0,0.0,2.57240958040321e-17,-3.743375683963481e-18,-0.13975175829841457,0.08363203088233785,0.0,0.0,-1.3489711739272695e-17,0.5236200738016932,0.8017286846468092,0.9059811896118151,0.9985130300579226,0.9985130300579226,0.5243998406022994,-1
1.881848611786292e-17,0.30275967383094715,0.15266315603425074,0.0,0.0,2.5724095804032088e-17,-3.746381154389633e-18,-0.13959680170837335,0.08335039997587032,0.0,0.0,-1.3500542319239158e-17,0.5240404763418638,0.8023723742080324,0.9059811896118146,0.9985130300579217,0.9985130300579217,0.5248208691993381,-1
1.8818486117862922e-17,0.40982990908742273,0.20665211640256664,0.0,0.0,2.572409580403209e-17,-3.3769361246195187e-18,-0.14650912445054437,0.11282706977543187,0.0,0.0,-1.2169202006147968e-17,0.47236283292962855,0.723247353698927,0.9059811896118146,0.9985130300579219,0.9985130300579219,0.47306626825112863,-1
1.8818486117862925e-17,0.2996552032220399,0.151097761690366,0.0,0.0,2.5724095804032097e-17,-3.755444545671016e-18,-0.13911593245258505,0.08249573243150564,0.0,0.0,-1.3533203357320342e-17,0.525308255483557,0.8043135047233562,0.9059811896118154,0.9985130300579225,0.9985130300579225,0.5260905362978437,-1
