"illuminance","blinds","lamps","rh","co2","temp","occupancy"
-1.05237643243213,1,0,0.4068999863,-1.02190080015028,-0.104047675646121,-1
-1.05237643243213,1,0,0.4068999863,-0.912380054773225,-0.104047675646121,-1
-1.05237643243213,1,0,0.4068999863,-1.0223285529025,-0.104047675646121,-1
-1.05237643243213,1,0,0.4068999863,-0.88693183737919,-0.104047675646121,-1
-1.05237643243213,1,0,0.4068999863,-0.978776961377185,-0.104047675646121,-1
-1.05237643243213,1,0,0.4118000031,-0.978776961377185,-0.104047675646121,-1
-1.04635052461656,1,0,0.4118000031,-0.998181646955311,-0.104047675646121,-1
-1.04635052461656,1,0,0.4118000031,-0.998609399707534,-0.104047675646121,-1
-1.040324616801,1,0,0.4118000031,-1.06200259495897,-0.104047675646121,-1
-1.040324616801,1,0,0.4165999985,-1.06200259495897,-0.104047675646121,-1
-1.03429870898544,1,0,0.4165999985,-0.975764361320083,-0.104047675646121,-1
-1.02827280116988,1,0,0.4165999985,-0.997753895113256,-0.104047675646121,-1
-1.02224689335432,1,0,0.4165999985,-0.952472961787509,-0.104047675646121,-1
-1.02224689335432,1,0,0.4165999985,-0.981798726830055,-0.104047675646121,-1
-1.02224689335432,1,0,0.4190999985,-0.981798726830055,-0.104047675646121,-1
-1.01622098553875,1,0,0.4190999985,-0.977921456782906,-0.104047675646121,-1
-1.01622098553875,1,0,0.4190999985,-0.977921456782906,-0.0640290010684791,-1
-1.01622098553875,1,0,0.4190999985,-0.978776961377185,-0.0640290010684791,-1
-1.01622098553875,1,0,0.4190999985,-0.886076331874743,-0.0640290010684791,-1
-1.01622098553875,1,0,0.4190999985,-0.981370974988,-0.0640290010684791,-1
-1.01622098553875,1,0,0.4190999985,-0.974035019519651,-0.0640290010684791,-1
-1.01622098553875,1,0,0.4190999985,-0.974035019519651,-0.019007867110149,-1
-1.01622098553875,1,0,0.4184999847,-0.974035019519651,-0.019007867110149,-1
-1.01622098553875,1,0,0.4184999847,-0.952472961787509,-0.019007867110149,-1
-1.01019507772319,1,0,0.4184999847,-0.952472961787509,-0.019007867110149,-1
-1.01019507772319,1,0,0.4184999847,-1.06113792405875,-0.019007867110149,-1
-1.01019507772319,1,0,0.4197000122,-1.06113792405875,-0.019007867110149,-1
-1.01019507772319,1,0,0.4197000122,-1.06285837806478,-0.019007867110149,-1
-0.992117354276504,1,0,0.4197000122,-1.06285837806478,-0.019007867110149,-1
-0.992117354276504,1,0,0.4197000122,-0.996889223302872,-0.019007867110149,-1
-0.992117354276504,1,0,0.4197000122,-0.996889223302872,0.0260132618458432,-1
-0.992117354276504,1,0,0.4197000122,-1.04000389577003,0.0260132618458432,-1
-0.986091446460942,1,0,0.4197000122,-1.04000389577003,0.0260132618458432,-1
-0.986091446460942,1,0,0.4197000122,-0.975764361320083,0.0260132618458432,-1
-0.986091446460942,1,0,0.4215000153,-0.975764361320083,0.0260132618458432,-1
-0.986091446460942,1,0,0.4215000153,-1.06458744226385,0.0260132618458432,-1
-0.986091446460942,1,0,0.4215000153,-0.908930536568131,0.0660319364234849,-1
-0.986091446460942,1,0,0.4215000153,-1.04000389577003,0.0660319364234849,-1
-0.961987815198693,1,0,0.4215000153,-1.04000389577003,0.0660319364234849,-1
-0.961987815198693,1,0,0.4215000153,-1.04733985123837,0.0660319364234849,-1
-0.955961907383131,1,0,0.4215000153,-1.04733985123837,0.0660319364234849,-1
-0.955961907383131,1,0,0.4215000153,-1.04733985123837,0.151071744959458,-1
-0.955961907383131,1,0,0.4240000153,-1.04733985123837,0.151071744959458,-1
-0.955961907383131,1,0,0.4240000153,-1.0413054857284,0.151071744959458,-1
-0.955961907383131,1,0,0.4240000153,-1.06156567681098,0.151071744959458,-1
-0.943910091752007,1,0,0.4240000153,-1.06156567681098,0.151071744959458,-1
-0.943910091752007,1,0,0.4240000153,-1.05509897585089,0.151071744959458,-1
-0.92583236830532,1,0,0.4240000153,-1.05509897585089,0.151071744959458,-1
-0.92583236830532,1,0,0.4240000153,-1.00205891791263,0.151071744959458,-1
-0.92583236830532,1,0,0.4240000153,-1.00205891791263,0.241114002871441,-1
-0.835443751071887,1,0,0.4240000153,-1.00205891791263,0.241114002871441,-1
-0.835443751071887,1,0,0.4240000153,-1.06243034771119,0.241114002871441,-1
-0.835443751071887,1,0,0.4245999908,-1.06243034771119,0.241114002871441,-1
-0.745055133838454,1,0,0.4245999908,-1.15728834936765,0.241114002871441,-1
-0.745055133838454,1,0,0.4245999908,-1.06156567681098,0.241114002871441,-1
-0.720951502576206,1,0,0.4245999908,-1.06156567681098,0.241114002871441,-1
-0.720951502576206,1,0,0.4245999908,-1.0839924063535,0.241114002871441,-1
-0.720951502576206,1,0,0.4245999908,-1.0839924063535,0.45121229452103,-1
-0.696847871313957,1,0,0.4245999908,-1.0839924063535,0.45121229452103,-1
-0.696847871313957,1,0,0.4197000122,-1.0839924063535,0.45121229452103,-1
-0.696847871313957,1,0,0.4197000122,-1.06113792405875,0.45121229452103,-1
-0.672744240051708,1,0,0.4197000122,-1.06113792405875,0.45121229452103,-1
-0.648640608789459,1,0,0.4197000122,-1.06113792405875,0.45121229452103,-1
-0.269008416409042,1,0,0.4197000122,-1.06113792405875,0.45121229452103,-1
-0.269008416409042,1,0,0.4197000122,-1.0667445368165,0.45121229452103,-1
-0.269008416409042,1,0,0.4093000031,-1.0667445368165,0.711334169504958,-1
-0.244904785146793,1,0,0.4093000031,-1.0667445368165,0.711334169504958,-1
-0.244904785146793,1,0,0.4093000031,-1.12797174972087,0.711334169504958,-1
-0.220801153884544,1,0,0.4093000031,-1.12797174972087,0.711334169504958,-1
-0.220801153884544,1,0,0.4093000031,-1.12883642062109,0.711334169504958,-1
-0.20874933825342,1,0,0.4093000031,-1.12883642062109,0.711334169504958,-1
-0.20874933825342,1,0,0.4093000031,-1.08312773454312,0.711334169504958,-1
-0.226827061700106,1,0,0.3959000015,-1.08312773454312,0.966453590110537,-1
-0.226827061700106,1,0,0.3959000015,-1.08528483000594,0.966453590110537,-1
-0.244904785146793,1,0,0.3959000015,-1.08528483000594,0.966453590110537,-1
-0.244904785146793,1,0,0.3959000015,-1.15169062440431,0.966453590110537,-1
-0.335293402380226,1,0,0.3959000015,-1.15169062440431,0.966453590110537,-1
-0.335293402380226,1,0,0.3959000015,-1.15254612990875,0.966453590110537,-1
-0.341319310195788,1,0,0.3959000015,-1.15254612990875,0.966453590110537,-1
-0.341319310195788,1,0,0.3959000015,-1.06545211316406,0.966453590110537,-1
-0.341319310195788,1,0,0.3959000015,-1.06545211316406,1.31161431318129,-1
-0.341319310195788,1,0,0.3959000015,-1.21723202641399,1.31161431318129,-1
