"illuminance","blinds","lamps","rh","co2","temp","occupancy"
0.0024554941682013503,1.0,0.0,0.41948712586614323,0.045961301172671054,0.3904427157617034,-1
0.0024554941682013503,1.0,0.0,0.41948712586614323,0.06867398332569852,0.3904427157617034,-1
0.0024554941682013503,1.0,0.0,0.41948712586614323,0.045872592752472796,0.3904427157617034,-1
0.0024554941682013503,1.0,0.0,0.41948712586614323,0.07395149738061091,0.3904427157617034,-1
0.0024554941682013503,1.0,0.0,0.41948712586614323,0.05490442916088567,0.3904427157617034,-1
0.0024554941682013503,1.0,0.0,0.432051270891848,0.05490442916088567,0.3904427157617034,-1
0.003069367710251688,1.0,0.0,0.432051270891848,0.050880237631709235,0.3904427157617034,-1
0.003069367710251688,1.0,0.0,0.432051270891848,0.05079152921151098,0.3904427157617034,-1
0.0036832412523020255,1.0,0.0,0.432051270891848,0.03764489211135558,0.3904427157617034,-1
0.0036832412523020255,1.0,0.0,0.4443589508019077,0.03764489211135558,0.3904427157617034,-1
0.004297114794352363,1.0,0.0,0.4443589508019077,0.055529189587009364,0.3904427157617034,-1
0.004910988336402701,1.0,0.0,0.4443589508019077,0.05096894586315459,0.3904427157617034,-1
0.0055248618784530384,1.0,0.0,0.4443589508019077,0.060359417437096274,0.3904427157617034,-1
0.0055248618784530384,1.0,0.0,0.4443589508019077,0.05427776799239403,0.3904427157617034,-1
0.0055248618784530384,1.0,0.0,0.4507692068982261,0.05427776799239403,0.3904427157617034,-1
0.006138735420503376,1.0,0.0,0.4507692068982261,0.05508184581252917,0.3904427157617034,-1
0.006138735420503376,1.0,0.0,0.4507692068982261,0.05508184581252917,0.39976671584864043,-1
0.006138735420503376,1.0,0.0,0.4507692068982261,0.05490442916088567,0.39976671584864043,-1
0.006138735420503376,1.0,0.0,0.4507692068982261,0.07412891422100742,0.39976671584864043,-1
0.006138735420503376,1.0,0.0,0.4507692068982261,0.05436647622383928,0.39976671584864043,-1
0.006138735420503376,1.0,0.0,0.4507692068982261,0.05588782475253817,0.39976671584864043,-1
0.006138735420503376,1.0,0.0,0.4507692068982261,0.05588782475253817,0.41025624508397396,-1
0.006138735420503376,1.0,0.0,0.449230710050496,0.05588782475253817,0.41025624508397396,-1
0.006138735420503376,1.0,0.0,0.449230710050496,0.060359417437096274,0.41025624508397396,-1
0.006752608962553713,1.0,0.0,0.449230710050496,0.060359417437096274,0.41025624508397396,-1
