"illuminance","blinds","lamps","rh","co2","temp","occupancy"
0.015428324879507885,6.283185307179587,0.0,2.635715345793145,0.28878337222698214,2.4532239349692304,-1
0.015428324879507885,6.283185307179587,0.0,2.635715345793145,0.4314913630175248,2.4532239349692304,-1
0.015428324879507885,6.283185307179587,0.0,2.635715345793145,0.2882260007845696,2.4532239349692304,-1
0.015428324879507885,6.283185307179587,0.0,2.635715345793145,0.46465096178578413,2.4532239349692304,-1
0.015428324879507885,6.283185307179587,0.0,2.635715345793145,0.34497470260275875,2.4532239349692304,-1
0.015428324879507885,6.283185307179587,0.0,2.7146581972159267,0.34497470260275875,2.4532239349692304,-1
0.019285406099384856,6.283185307179587,0.0,2.7146581972159267,0.3196899615133608,2.4532239349692304,-1
0.019285406099384856,6.283185307179587,0.0,2.7146581972159267,0.3191325900709483,2.4532239349692304,-1
0.02314248731926183,6.283185307179587,0.0,2.7146581972159267,0.23652983300442987,2.4532239349692304,-1
0.02314248731926183,6.283185307179587,0.0,2.791989630792284,0.23652983300442987,2.4532239349692304,-1
0.026999568539138798,6.283185307179587,0.0,2.791989630792284,0.34890018813268675,2.4532239349692304,-1
0.03085664975901577,6.283185307179587,0.0,2.791989630792284,0.3202473317698047,2.4532239349692304,-1
0.03471373097889274,6.283185307179587,0.0,2.791989630792284,0.3792494047906825,2.4532239349692304,-1
0.03471373097889274,6.283185307179587,0.0,2.791989630792284,0.3410372743563128,2.4532239349692304,-1
0.03471373097889274,6.283185307179587,0.0,2.832266457711929,0.3410372743563128,2.4532239349692304,-1
0.03857081219876971,6.283185307179587,0.0,2.832266457711929,0.34608944430161426,2.4532239349692304,-1
0.03857081219876971,6.283185307179587,0.0,2.832266457711929,0.34608944430161426,2.5118083553196158,-1
0.03857081219876971,6.283185307179587,0.0,2.832266457711929,0.34497470260275875,2.5118083553196158,-1
0.03857081219876971,6.283185307179587,0.0,2.832266457711929,0.46576570467061007,2.5118083553196158,-1
0.03857081219876971,6.283185307179587,0.0,2.832266457711929,0.3415946446127558,2.5118083553196158,-1
0.03857081219876971,6.283185307179587,0.0,2.832266457711929,0.3511535593353754,2.5118083553196158,-1
0.03857081219876971,6.283185307179587,0.0,2.832266457711929,0.3511535593353754,2.577716011290292,-1
0.03857081219876971,6.283185307179587,0.0,2.82259979692313,0.3511535593353754,2.577716011290292,-1
0.03857081219876971,6.283185307179587,0.0,2.82259979692313,0.3792494047906825,2.577716011290292,-1
0.04242789341864668,6.283185307179587,0.0,2.82259979692313,0.3792494047906825,2.577716011290292,-1
0.04242789341864668,6.283185307179587,0.0,2.82259979692313,0.23765651860577464,2.577716011290292,-1
0.04242789341864668,6.283185307179587,0.0,2.841933116889655,0.23765651860577464,2.577716011290292,-1
0.04242789341864668,6.283185307179587,0.0,2.841933116889655,0.23541472839879596,2.577716011290292,-1
0.053999137078277595,6.283185307179587,0.0,2.841933116889655,0.23541472839879596,2.577716011290292,-1
0.053999137078277595,6.283185307179587,0.0,2.841933116889655,0.3213740185571181,2.577716011290292,-1
0.053999137078277595,6.283185307179587,0.0,2.841933116889655,0.3213740185571181,2.643623659937912,-1
0.053999137078277595,6.283185307179587,0.0,2.841933116889655,0.26519463208383076,2.643623659937912,-1
0.05785621829815457,6.283185307179587,0.0,2.841933116889655,0.26519463208383076,2.643623659937912,-1
0.05785621829815457,6.283185307179587,0.0,2.841933116889655,0.34890018813268675,2.643623659937912,-1
0.05785621829815457,6.283185307179587,0.0,2.8709324822150646,0.34890018813268675,2.643623659937912,-1
0.05785621829815457,6.283185307179587,0.0,2.8709324822150646,0.23316171891691528,2.643623659937912,-1
0.05785621829815457,6.283185307179587,0.0,2.8709324822150646,0.43598616270638324,2.7022080802882975,-1
0.05785621829815457,6.283185307179587,0.0,2.8709324822150646,0.26519463208383076,2.7022080802882975,-1
0.07328454317766245,6.283185307179587,0.0,2.8709324822150646,0.26519463208383076,2.7022080802882975,-1
0.07328454317766245,6.283185307179587,0.0,2.8709324822150646,0.25563571736121116,2.7022080802882975,-1
0.07714162439753942,6.283185307179587,0.0,2.8709324822150646,0.25563571736121116,2.7022080802882975,-1
0.07714162439753942,6.283185307179587,0.0,2.8709324822150646,0.25563571736121116,2.826700156609359,-1
0.07714162439753942,6.283185307179587,0.0,2.9112093091347098,0.25563571736121116,2.826700156609359,-1
0.07714162439753942,6.283185307179587,0.0,2.9112093091347098,0.2634986311375851,2.826700156609359,-1
0.07714162439753942,6.283185307179587,0.0,2.9112093091347098,0.23709914716336122,2.826700156609359,-1
0.08485578683729336,6.283185307179587,0.0,2.9112093091347098,0.23709914716336122,2.826700156609359,-1
0.08485578683729336,6.283185307179587,0.0,2.9112093091347098,0.2455254037404071,2.826700156609359,-1
0.09642703049692428,6.283185307179587,0.0,2.9112093091347098,0.2455254037404071,2.826700156609359,-1
0.09642703049692428,6.283185307179587,0.0,2.9112093091347098,0.31463779038208894,2.826700156609359,-1
0.09642703049692428,6.283185307179587,0.0,2.9112093091347098,0.31463779038208894,2.9585154539045995,-1
0.15428324879507885,6.283185307179587,0.0,2.9112093091347098,0.31463779038208894,2.9585154539045995,-1
0.15428324879507885,6.283185307179587,0.0,2.9112093091347098,0.23597246156201646,2.9585154539045995,-1
0.15428324879507885,6.283185307179587,0.0,2.9208753528825215,0.23597246156201646,2.9585154539045995,-1
0.21213946709323342,6.283185307179587,0.0,2.9208753528825215,0.112370355128256,2.9585154539045995,-1
0.21213946709323342,6.283185307179587,0.0,2.9208753528825215,0.23709914716336122,2.9585154539045995,-1
0.2275677919727413,6.283185307179587,0.0,2.9208753528825215,0.23709914716336122,2.9585154539045995,-1
0.2275677919727413,6.283185307179587,0.0,2.9208753528825215,0.20787661492073983,2.9585154539045995,-1
0.2275677919727413,6.283185307179587,0.0,2.9208753528825215,0.20787661492073983,3.266084026897108,-1
0.2429961168522492,6.283185307179587,0.0,2.9208753528825215,0.20787661492073983,3.266084026897108,-1
0.2429961168522492,6.283185307179587,0.0,2.841933116889655,0.20787661492073983,3.266084026897108,-1
0.2429961168522492,6.283185307179587,0.0,2.841933116889655,0.23765651860577464,3.266084026897108,-1
0.25842444173175705,6.283185307179587,0.0,2.841933116889655,0.23765651860577464,3.266084026897108,-1
0.27385276661126495,6.283185307179587,0.0,2.841933116889655,0.23765651860577464,3.266084026897108,-1
0.5168488834635141,6.283185307179587,0.0,2.841933116889655,0.23765651860577464,3.266084026897108,-1
0.5168488834635141,6.283185307179587,0.0,2.841933116889655,0.23035097627181322,3.266084026897108,-1
0.5168488834635141,6.283185307179587,0.0,2.6743813702962815,0.23035097627181322,3.6468834768344713,-1
0.5322772083430221,6.283185307179587,0.0,2.6743813702962815,0.23035097627181322,3.6468834768344713,-1
0.5322772083430221,6.283185307179587,0.0,2.6743813702962815,0.15057054284610683,3.6468834768344713,-1
0.5477055332225299,6.283185307179587,0.0,2.6743813702962815,0.15057054284610683,3.6468834768344713,-1
0.5477055332225299,6.283185307179587,0.0,2.6743813702962815,0.14944385724476295,3.6468834768344713,-1
0.5554196956622839,6.283185307179587,0.0,2.6743813702962815,0.14944385724476295,3.6468834768344713,-1
0.5554196956622839,6.283185307179587,0.0,2.6743813702962815,0.20900330170805415,3.6468834768344713,-1
0.543848452002653,6.283185307179587,0.0,2.4584975522298156,0.20900330170805415,4.0203596984746,-1
0.543848452002653,6.283185307179587,0.0,2.4584975522298156,0.20619255787698254,4.0203596984746,-1
0.5322772083430221,6.283185307179587,0.0,2.4584975522298156,0.20619255787698254,4.0203596984746,-1
0.5322772083430221,6.283185307179587,0.0,2.4584975522298156,0.11966431646650655,4.0203596984746,-1
0.4744209900448675,6.283185307179587,0.0,2.4584975522298156,0.11966431646650655,4.0203596984746,-1
0.4744209900448675,6.283185307179587,0.0,2.4584975522298156,0.11854957358168061,4.0203596984746,-1
0.4705639088249905,6.283185307179587,0.0,2.4584975522298156,0.11854957358168061,4.0203596984746,-1
0.4705639088249905,6.283185307179587,0.0,2.4584975522298156,0.23203503331557052,4.0203596984746,-1
0.4705639088249905,6.283185307179587,0.0,2.4584975522298156,0.23203503331557052,4.525649818705535,-1
0.4705639088249905,6.283185307179587,0.0,2.4584975522298156,0.03426239775059603,4.525649818705535,-1
0.46284974638523657,6.283185307179587,0.0,2.310278510173052,0.03426239775059603,4.525649818705535,-1
0.46284974638523657,6.283185307179587,0.0,2.310278510173052,0.11573883093657855,4.525649818705535,-1
0.46284974638523657,6.283185307179587,0.0,2.310278510173052,0.11742288798033584,4.525649818705535,-1
0.4705639088249905,6.283185307179587,0.0,2.310278510173052,0.11742288798033584,4.525649818705535,-1
0.4705639088249905,6.283185307179587,0.0,2.310278510173052,0.08989635668396012,4.965033696316343,-1
0.4744209900448675,6.283185307179587,0.0,2.173337543529367,0.08989635668396012,4.965033696316343,-1
