"illuminance","blinds","lamps","rh","co2","temp","occupancy"
-0.992947039861443,0.5329308477754885,-1.2191874721315905,-0.8273418831118081,-1.0019517897214192,-0.06103783149886255,-1
-0.992947039861443,0.5329308477754885,-1.2191874721315905,-0.8273418831118081,-0.8927668595556933,-0.06103783149886255,-1
-0.992947039861443,0.5329308477754885,-1.2191874721315905,-0.8273418831118081,-1.0023782308876013,-0.06103783149886255,-1
-0.992947039861443,0.5329308477754885,-1.2191874721315905,-0.8273418831118081,-0.8673966721136328,-0.06103783149886255,-1
-0.992947039861443,0.5329308477754885,-1.2191874721315905,-0.8273418831118081,-0.9589601783266282,-0.06103783149886255,-1
-0.992947039861443,0.5329308477754885,-1.2191874721315905,-0.7662220600758339,-0.9589601783266282,-0.06103783149886255,-1
-0.9870677846297592,0.5329308477754885,-1.2191874721315905,-0.7662220600758339,-0.9783053647791259,-0.06103783149886255,-1
-0.9870677846297592,0.5329308477754885,-1.2191874721315905,-0.7662220600758339,-0.978731805945308,-0.06103783149886255,-1
-0.9811885293980754,0.5329308477754885,-1.2191874721315905,-0.7662220600758339,-1.0419306234175665,-0.06103783149886255,-1
-0.9811885293980754,0.5329308477754885,-1.2191874721315905,-0.7063498430210899,-1.0419306234175665,-0.06103783149886255,-1
-0.9753092741663917,0.5329308477754885,-1.2191874721315905,-0.7063498430210899,-0.9559568155781414,-0.06103783149886255,-1
-0.9694300189347079,0.5329308477754885,-1.2191874721315905,-0.7063498430210899,-0.9778789245203212,-0.06103783149886255,-1
-0.9635507637030242,0.5329308477754885,-1.2191874721315905,-0.7063498430210899,-0.9327368327094079,-0.06103783149886255,-1
-0.9635507637030242,0.5329308477754885,-1.2191874721315905,-0.7063498430210899,-0.9619726783677209,-0.06103783149886255,-1
-0.9635507637030242,0.5329308477754885,-1.2191874721315905,-0.6751663667542461,-0.9619726783677209,-0.06103783149886255,-1
-0.9576715084713404,0.5329308477754885,-1.2191874721315905,-0.6751663667542461,-0.958107296901642,-0.06103783149886255,-1
-0.9576715084713404,0.5329308477754885,-1.2191874721315905,-0.6751663667542461,-0.958107296901642,-0.020111154145105704,-1
-0.9576715084713404,0.5329308477754885,-1.2191874721315905,-0.6751663667542461,-0.9589601783266282,-0.020111154145105704,-1
-0.9576715084713404,0.5329308477754885,-1.2191874721315905,-0.6751663667542461,-0.8665437897812688,-0.020111154145105704,-1
-0.9576715084713404,0.5329308477754885,-1.2191874721315905,-0.6751663667542461,-0.9615462381089168,-0.020111154145105704,-1
-0.9576715084713404,0.5329308477754885,-1.2191874721315905,-0.6751663667542461,-0.954232776328201,-0.020111154145105704,-1
-0.9576715084713404,0.5329308477754885,-1.2191874721315905,-0.6751663667542461,-0.954232776328201,0.025931485773865507,-1
-0.9576715084713404,0.5329308477754885,-1.2191874721315905,-0.6826505731910771,-0.954232776328201,0.025931485773865507,-1
-0.9576715084713404,0.5329308477754885,-1.2191874721315905,-0.6826505731910771,-0.9327368327094079,0.025931485773865507,-1
-0.9517922532396567,0.5329308477754885,-1.2191874721315905,-0.6826505731910771,-0.9327368327094079,0.025931485773865507,-1
-0.9517922532396567,0.5329308477754885,-1.2191874721315905,-0.6826505731910771,-1.041068603792596,0.025931485773865507,-1
-0.9517922532396567,0.5329308477754885,-1.2191874721315905,-0.6676821615647535,-1.041068603792596,0.025931485773865507,-1
-0.9517922532396567,0.5329308477754885,-1.2191874721315905,-0.6676821615647535,-1.0427837825001036,0.025931485773865507,-1
-0.9341544875446054,0.5329308477754885,-1.2191874721315905,-0.6676821615647535,-1.0427837825001036,0.025931485773865507,-1
-0.9341544875446054,0.5329308477754885,-1.2191874721315905,-0.6676821615647535,-0.9770169039879735,0.025931485773865507,-1
-0.9341544875446054,0.5329308477754885,-1.2191874721315905,-0.6676821615647535,-0.9770169039879735,0.07197412057699833,-1
-0.9341544875446054,0.5329308477754885,-1.2191874721315905,-0.6676821615647535,-1.0199993771827802,0.07197412057699833,-1
-0.9282752323129216,0.5329308477754885,-1.2191874721315905,-0.6676821615647535,-1.0199993771827802,0.07197412057699833,-1
-0.9282752323129216,0.5329308477754885,-1.2191874721315905,-0.6676821615647535,-0.9559568155781414,0.07197412057699833,-1
-0.9282752323129216,0.5329308477754885,-1.2191874721315905,-0.6452300199851158,-0.9559568155781414,0.07197412057699833,-1
-0.9282752323129216,0.5329308477754885,-1.2191874721315905,-0.6452300199851158,-1.0445075449998709,0.07197412057699833,-1
-0.9282752323129216,0.5329308477754885,-1.2191874721315905,-0.6452300199851158,-0.8893279183484186,0.11290079793075518,-1
-0.9282752323129216,0.5329308477754885,-1.2191874721315905,-0.6452300199851158,-1.0199993771827802,0.11290079793075518,-1
-0.9047582113861866,0.5329308477754885,-1.2191874721315905,-0.6452300199851158,-1.0199993771827802,0.11290079793075518,-1
-0.9047582113861866,0.5329308477754885,-1.2191874721315905,-0.6452300199851158,-1.027312838963496,0.11290079793075518,-1
-0.8988789561545029,0.5329308477754885,-1.2191874721315905,-0.6452300199851158,-1.027312838963496,0.11290079793075518,-1
-0.8988789561545029,0.5329308477754885,-1.2191874721315905,-0.6452300199851158,-1.027312838963496,0.19987011520348505,-1
-0.8988789561545029,0.5329308477754885,-1.2191874721315905,-0.6140465437182719,-1.027312838963496,0.19987011520348505,-1
-0.8988789561545029,0.5329308477754885,-1.2191874721315905,-0.6140465437182719,-1.0212969761739163,0.19987011520348505,-1
-0.8988789561545029,0.5329308477754885,-1.2191874721315905,-0.6140465437182719,-1.041495044958778,0.19987011520348505,-1
-0.8871204456911355,0.5329308477754885,-1.2191874721315905,-0.6140465437182719,-1.041495044958778,0.19987011520348505,-1
-0.8871204456911355,0.5329308477754885,-1.2191874721315905,-0.6140465437182719,-1.0350481723567135,0.19987011520348505,-1
-0.8694826799960842,0.5329308477754885,-1.2191874721315905,-0.6140465437182719,-1.0350481723567135,0.19987011520348505,-1
-0.8694826799960842,0.5329308477754885,-1.2191874721315905,-0.6140465437182719,-0.9821707471525827,0.19987011520348505,-1
-0.8694826799960842,0.5329308477754885,-1.2191874721315905,-0.6140465437182719,-0.9821707471525827,0.29195538480974886,-1
-0.7812938515208279,0.5329308477754885,-1.2191874721315905,-0.6140465437182719,-0.9821707471525827,0.29195538480974886,-1
-0.7812938515208279,0.5329308477754885,-1.2191874721315905,-0.6140465437182719,-1.0423570645837485,0.29195538480974886,-1
-0.7812938515208279,0.5329308477754885,-1.2191874721315905,-0.6065628150122961,-1.0423570645837485,0.29195538480974886,-1
-0.6931050230455716,0.5329308477754885,-1.2191874721315905,-0.6065628150122961,-1.1369242102954038,0.29195538480974886,-1
-0.6931050230455716,0.5329308477754885,-1.2191874721315905,-0.6065628150122961,-1.041495044958778,0.29195538480974886,-1
-0.6695880021188366,0.5329308477754885,-1.2191874721315905,-0.6065628150122961,-1.041495044958778,0.29195538480974886,-1
-0.6695880021188366,0.5329308477754885,-1.2191874721315905,-0.6065628150122961,-1.0638530091099194,0.29195538480974886,-1
-0.6695880021188366,0.5329308477754885,-1.2191874721315905,-0.6065628150122961,-1.0638530091099194,0.5068206967089655,-1
-0.6460709811921016,0.5329308477754885,-1.2191874721315905,-0.6065628150122961,-1.0638530091099194,0.5068206967089655,-1
