"illuminance","blinds","lamps","co","rh","co2","temp","occupancy"
-0.898083493626615,1,0,-0.803928295135941,0.4118000031,-0.886257743214151,-0.0300007647571564,-1
-0.898083493626615,1,0,-0.803928295135941,0.4118000031,-0.886257743214151,-0.0300007647571564,-1
-0.898083493626615,1,0,-0.803928295135941,0.4118000031,-0.886257743214151,-0.0300007647571564,-1
-0.898083493626615,1,0,-0.803928295135941,0.4118000031,-0.886257743214151,-0.0300007647571564,-1
-0.898083493626615,1,0,-0.803928295135941,0.4118000031,-0.886257743214151,-0.0300007647571564,-1
-0.891487038362501,1,0,-0.803928295135941,0.4118000031,-0.953245569381748,-0.0300007647571564,-1
-0.891487038362501,1,0,-0.803928295135941,0.4118000031,-0.953245569381748,-0.0300007647571564,-1
-0.891487038362501,1,0,-0.803928295135941,0.4118000031,-0.953245569381748,-0.0300007647571564,-1
-0.891487038362501,1,0,-0.803928295135941,0.4165999985,-0.953245569381748,-0.0300007647571564,-1
-0.891487038362501,1,0,-0.803928295135941,0.4165999985,-0.953245569381748,-0.0300007647571564,-1
-0.891487038362501,1,0,-0.803928295135941,0.4165999985,-0.953245569381748,-0.0300007647571564,-1
-0.891487038362501,1,0,-0.803928295135941,0.4165999985,-0.953245569381748,-0.0300007647571564,-1
-0.891487038362501,1,0,-0.803928295135941,0.4165999985,-0.953245569381748,-0.0300007647571564,-1
-0.891487038362501,1,0,-0.803928295135941,0.4165999985,-0.953245569381748,-0.0300007647571564,-1
-0.891487038362501,1,0,-0.803928295135941,0.4165999985,-0.953245569381748,-0.0300007647571564,-1
-0.884890583098388,1,0,-0.803928295135941,0.4165999985,-0.862117305834066,-0.0300007647571564,-1
-0.884890583098388,1,0,-0.803928295135941,0.4165999985,-0.862117305834066,-0.0300007647571564,-1
-0.884890583098388,1,0,-0.803928295135941,0.4165999985,-0.862117305834066,-0.0300007647571564,-1
-0.884890583098388,1,0,-0.803928295135941,0.4165999985,-0.862117305834066,-0.0300007647571564,-1
-0.884890583098388,1,0,-0.803928295135941,0.4165999985,-0.862117305834066,-0.0300007647571564,-1
-0.884890583098388,1,0,-0.803928295135941,0.4165999985,-0.862117305834066,-0.0300007647571564,-1
-0.884890583098388,1,0,-0.803928295135941,0.4165999985,-0.862117305834066,-0.0300007647571564,-1
-0.884890583098388,1,0,-0.803928295135941,0.4165999985,-0.862117305834066,-0.0300007647571564,-1
-0.884890583098388,1,0,-0.803928295135941,0.4165999985,-0.862117305834066,-0.0300007647571564,-1
-0.884890583098388,1,0,-0.803928295135941,0.4165999985,-0.862117305834066,-0.0300007647571564,-1
-0.878294127834274,1,0,-0.803928295135941,0.4165999985,-0.885353728314447,-0.0300007647571564,-1
-0.878294127834274,1,0,-0.803928295135941,0.4165999985,-0.885353728314447,-0.0300007647571564,-1
-0.878294127834274,1,0,-0.803928295135941,0.4165999985,-0.885353728314447,-0.0300007647571564,-1
-0.878294127834274,1,0,-0.803928295135941,0.4165999985,-0.885353728314447,-0.0300007647571564,-1
-0.878294127834274,1,0,-0.803928295135941,0.4165999985,-0.885353728314447,-0.0300007647571564,-1
-0.878294127834274,1,0,-0.803928295135941,0.4165999985,-0.885353728314447,-0.0300007647571564,-1
-0.878294127834274,1,0,-0.526691824120083,0.4165999985,-0.885353728314447,-0.0300007647571564,-1
-0.878294127834274,1,0,-0.526691824120083,0.4165999985,-0.885353728314447,-0.0300007647571564,-1
-0.878294127834274,1,0,-0.526691824120083,0.4165999985,-0.885353728314447,-0.0300007647571564,-1
-0.878294127834274,1,0,-0.526691824120083,0.4165999985,-0.885353728314447,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.526691824120083,0.4165999985,-0.837505196964971,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.526691824120083,0.4165999985,-0.837505196964971,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.526691824120083,0.4165999985,-0.837505196964971,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.526691824120083,0.4165999985,-0.837505196964971,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.526691824120083,0.4165999985,-0.837505196964971,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.526691824120083,0.4165999985,-0.837505196964971,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.803928295135941,0.4165999985,-0.837505196964971,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.803928295135941,0.4165999985,-0.837505196964971,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.803928295135941,0.4165999985,-0.837505196964971,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.803928295135941,0.4165999985,-0.837505196964971,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.803928295135941,0.4165999985,-0.868493842404128,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.803928295135941,0.4165999985,-0.868493842404128,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.803928295135941,0.4165999985,-0.868493842404128,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.803928295135941,0.4190999985,-0.868493842404128,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.803928295135941,0.4190999985,-0.868493842404128,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.803928295135941,0.4190999985,-0.868493842404128,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.64220702037669,0.4190999985,-0.868493842404128,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.64220702037669,0.4190999985,-0.868493842404128,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.64220702037669,0.4190999985,-0.868493842404128,-0.0300007647571564,-1
-0.87169767257016,1,0,-0.64220702037669,0.4190999985,-0.868493842404128,-0.0300007647571564,-1
-0.865101217306046,1,0,-0.64220702037669,0.4190999985,-0.864396716665425,-0.0300007647571564,-1
-0.865101217306046,1,0,-0.64220702037669,0.4190999985,-0.864396716665425,-0.0300007647571564,-1
-0.865101217306046,1,0,-0.64220702037669,0.4190999985,-0.864396716665425,0.0101447174939835,-1
-0.865101217306046,1,0,-0.64220702037669,0.4190999985,-0.864396716665425,0.0101447174939835,-1
-0.865101217306046,1,0,-0.64220702037669,0.4190999985,-0.864396716665425,0.0101447174939835,-1
-0.865101217306046,1,0,-0.64220702037669,0.4190999985,-0.864396716665425,0.0101447174939835,-1
-0.865101217306046,1,0,-0.699964618504994,0.4190999985,-0.864396716665425,0.0101447174939835,-1
-0.865101217306046,1,0,-0.699964618504994,0.4190999985,-0.864396716665425,0.0101447174939835,-1
-0.865101217306046,1,0,-0.699964618504994,0.4190999985,-0.864396716665425,0.0101447174939835,-1
-0.865101217306046,1,0,-0.699964618504994,0.4190999985,-0.864396716665425,0.0101447174939835,-1
-0.865101217306046,1,0,-0.699964618504994,0.4190999985,-0.865300731565128,0.0101447174939835,-1
-0.865101217306046,1,0,-0.699964618504994,0.4190999985,-0.865300731565128,0.0101447174939835,-1
-0.865101217306046,1,0,-0.699964618504994,0.4190999985,-0.865300731565128,0.0101447174939835,-1
-0.865101217306046,1,0,-0.699964618504994,0.4190999985,-0.865300731565128,0.0101447174939835,-1
-0.865101217306046,1,0,-0.699964618504994,0.4190999985,-0.76734363017425,0.0101447174939835,-1
-0.865101217306046,1,0,-0.699964618504994,0.4190999985,-0.76734363017425,0.0101447174939835,-1
-0.865101217306046,1,0,-0.711516138130655,0.4190999985,-0.76734363017425,0.0101447174939835,-1
-0.865101217306046,1,0,-0.711516138130655,0.4190999985,-0.76734363017425,0.0101447174939835,-1
-0.865101217306046,1,0,-0.711516138130655,0.4190999985,-0.868041835435165,0.0101447174939835,-1
-0.865101217306046,1,0,-0.711516138130655,0.4190999985,-0.868041835435165,0.0101447174939835,-1
-0.865101217306046,1,0,-0.711516138130655,0.4190999985,-0.868041835435165,0.0101447174939835,-1
-0.865101217306046,1,0,-0.711516138130655,0.4190999985,-0.868041835435165,0.0101447174939835,-1
-0.865101217306046,1,0,-0.711516138130655,0.4190999985,-0.868041835435165,0.0101447174939835,-1
-0.865101217306046,1,0,-0.711516138130655,0.4190999985,-0.868041835435165,0.0101447174939835,-1
-0.865101217306046,1,0,-0.711516138130655,0.4190999985,-0.868041835435165,0.0101447174939835,-1
-0.865101217306046,1,0,-0.711516138130655,0.4190999985,-0.868041835435165,0.0101447174939835,-1
-0.865101217306046,1,0,-0.723067657756316,0.4190999985,-0.868041835435165,0.0101447174939835,-1
-0.865101217306046,1,0,-0.723067657756316,0.4190999985,-0.868041835435165,0.0101447174939835,-1
-0.865101217306046,1,0,-0.723067657756316,0.4190999985,-0.860289903895228,0.0101447174939835,-1
-0.865101217306046,1,0,-0.723067657756316,0.4190999985,-0.860289903895228,0.0101447174939835,-1
-0.865101217306046,1,0,-0.723067657756316,0.4190999985,-0.860289903895228,0.0101447174939835,-1
-0.865101217306046,1,0,-0.723067657756316,0.4190999985,-0.860289903895228,0.0101447174939835,-1
-0.865101217306046,1,0,-0.723067657756316,0.4190999985,-0.860289903895228,0.0553085104812735,-1
-0.865101217306046,1,0,-0.723067657756316,0.4184999847,-0.860289903895228,0.0553085104812735,-1
-0.865101217306046,1,0,-0.723067657756316,0.4184999847,-0.860289903895228,0.0553085104812735,-1
-0.865101217306046,1,0,-0.723067657756316,0.4184999847,-0.860289903895228,0.0553085104812735,-1
-0.865101217306046,1,0,-0.803928295135941,0.4184999847,-0.860289903895228,0.0553085104812735,-1
-0.865101217306046,1,0,-0.803928295135941,0.4184999847,-0.860289903895228,0.0553085104812735,-1
-0.865101217306046,1,0,-0.803928295135941,0.4184999847,-0.837505196964971,0.0553085104812735,-1
-0.865101217306046,1,0,-0.803928295135941,0.4184999847,-0.837505196964971,0.0553085104812735,-1
-0.858504762041932,1,0,-0.803928295135941,0.4184999847,-0.837505196964971,0.0553085104812735,-1
-0.858504762041932,1,0,-0.803928295135941,0.4184999847,-0.837505196964971,0.0553085104812735,-1
-0.858504762041932,1,0,-0.803928295135941,0.4184999847,-0.837505196964971,0.0553085104812735,-1
-0.858504762041932,1,0,-0.803928295135941,0.4184999847,-0.837505196964971,0.0553085104812735,-1
-0.858504762041932,1,0,-0.803928295135941,0.4184999847,-0.837505196964971,0.0553085104812735,-1
-0.858504762041932,1,0,-0.803928295135941,0.4184999847,-0.837505196964971,0.0553085104812735,-1
-0.858504762041932,1,0,-0.607552449948188,0.4184999847,-0.952331868412329,0.0553085104812735,-1
-0.858504762041932,1,0,-0.607552449948188,0.4184999847,-0.952331868412329,0.0553085104812735,-1
-0.858504762041932,1,0,-0.607552449948188,0.4184999847,-0.952331868412329,0.0553085104812735,-1
-0.858504762041932,1,0,-0.607552449948188,0.4184999847,-0.952331868412329,0.0553085104812735,-1
-0.858504762041932,1,0,-0.607552449948188,0.4184999847,-0.952331868412329,0.0553085104812735,-1
-0.858504762041932,1,0,-0.607552449948188,0.4184999847,-0.952331868412329,0.0553085104812735,-1
-0.858504762041932,1,0,-0.607552449948188,0.4184999847,-0.952331868412329,0.0553085104812735,-1
-0.858504762041932,1,0,-0.607552449948188,0.4197000122,-0.952331868412329,0.0553085104812735,-1
-0.858504762041932,1,0,-0.607552449948188,0.4197000122,-0.952331868412329,0.0553085104812735,-1
-0.858504762041932,1,0,-0.607552449948188,0.4197000122,-0.952331868412329,0.0553085104812735,-1
-0.858504762041932,1,0,-0.757722216633298,0.4197000122,-0.954149878585625,0.0553085104812735,-1
-0.858504762041932,1,0,-0.757722216633298,0.4197000122,-0.954149878585625,0.0553085104812735,-1
-0.858504762041932,1,0,-0.757722216633298,0.4197000122,-0.954149878585625,0.0553085104812735,-1
-0.858504762041932,1,0,-0.757722216633298,0.4197000122,-0.954149878585625,0.0553085104812735,-1
-0.838715396249591,1,0,-0.757722216633298,0.4197000122,-0.954149878585625,0.0553085104812735,-1
-0.838715396249591,1,0,-0.757722216633298,0.4197000122,-0.954149878585625,0.0553085104812735,-1
-0.838715396249591,1,0,-0.757722216633298,0.4197000122,-0.954149878585625,0.0553085104812735,-1
-0.838715396249591,1,0,-0.757722216633298,0.4197000122,-0.954149878585625,0.0553085104812735,-1
-0.838715396249591,1,0,-0.757722216633298,0.4197000122,-0.954149878585625,0.0553085104812735,-1
-0.838715396249591,1,0,-0.757722216633298,0.4197000122,-0.954149878585625,0.0553085104812735,-1
-0.838715396249591,1,0,-0.272558392355546,0.4197000122,-0.88444002638325,0.0553085104812735,-1
-0.838715396249591,1,0,-0.272558392355546,0.4197000122,-0.88444002638325,0.0553085104812735,-1
-0.838715396249591,1,0,-0.272558392355546,0.4197000122,-0.88444002638325,0.0553085104812735,-1
-0.838715396249591,1,0,-0.272558392355546,0.4197000122,-0.88444002638325,0.0553085104812735,-1
-0.838715396249591,1,0,-0.272558392355546,0.4197000122,-0.88444002638325,0.0553085104812735,-1
-0.838715396249591,1,0,-0.272558392355546,0.4197000122,-0.88444002638325,0.0553085104812735,-1
-0.838715396249591,1,0,-0.272558392355546,0.4197000122,-0.88444002638325,0.100472298450375,-1
-0.838715396249591,1,0,-0.272558392355546,0.4197000122,-0.88444002638325,0.100472298450375,-1
-0.838715396249591,1,0,-0.272558392355546,0.4197000122,-0.88444002638325,0.100472298450375,-1
-0.838715396249591,1,0,-0.272558392355546,0.4197000122,-0.88444002638325,0.100472298450375,-1
-0.838715396249591,1,0,-0.561346382997065,0.4197000122,-0.92999946179343,0.100472298450375,-1
-0.838715396249591,1,0,-0.561346382997065,0.4197000122,-0.92999946179343,0.100472298450375,-1
-0.838715396249591,1,0,-0.561346382997065,0.4197000122,-0.92999946179343,0.100472298450375,-1
-0.838715396249591,1,0,-0.561346382997065,0.4197000122,-0.92999946179343,0.100472298450375,-1
-0.832118940985477,1,0,-0.561346382997065,0.4197000122,-0.92999946179343,0.100472298450375,-1
-0.832118940985477,1,0,-0.561346382997065,0.4197000122,-0.92999946179343,0.100472298450375,-1
-0.832118940985477,1,0,-0.561346382997065,0.4197000122,-0.92999946179343,0.100472298450375,-1
-0.832118940985477,1,0,-0.561346382997065,0.4197000122,-0.92999946179343,0.100472298450375,-1
-0.832118940985477,1,0,-0.561346382997065,0.4197000122,-0.92999946179343,0.100472298450375,-1
-0.832118940985477,1,0,-0.561346382997065,0.4197000122,-0.92999946179343,0.100472298450375,-1
-0.832118940985477,1,0,-0.526691824120083,0.4197000122,-0.862117305834066,0.100472298450375,-1
-0.832118940985477,1,0,-0.526691824120083,0.4197000122,-0.862117305834066,0.100472298450375,-1
-0.832118940985477,1,0,-0.526691824120083,0.4197000122,-0.862117305834066,0.100472298450375,-1
-0.832118940985477,1,0,-0.526691824120083,0.4197000122,-0.862117305834066,0.100472298450375,-1
-0.832118940985477,1,0,-0.526691824120083,0.4197000122,-0.862117305834066,0.100472298450375,-1
-0.832118940985477,1,0,-0.526691824120083,0.4197000122,-0.862117305834066,0.100472298450375,-1
-0.832118940985477,1,0,-0.526691824120083,0.4197000122,-0.862117305834066,0.100472298450375,-1
-0.832118940985477,1,0,-0.526691824120083,0.4215000153,-0.862117305834066,0.100472298450375,-1
-0.832118940985477,1,0,-0.526691824120083,0.4215000153,-0.862117305834066,0.100472298450375,-1
-0.832118940985477,1,0,-0.526691824120083,0.4215000153,-0.862117305834066,0.100472298450375,-1
-0.832118940985477,1,0,-0.584449433799906,0.4215000153,-0.955976987182069,0.100472298450375,-1
-0.832118940985477,1,0,-0.584449433799906,0.4215000153,-0.955976987182069,0.100472298450375,-1
-0.832118940985477,1,0,-0.584449433799906,0.4215000153,-0.955976987182069,0.100472298450375,-1
-0.832118940985477,1,0,-0.584449433799906,0.4215000153,-0.955976987182069,0.100472298450375,-1
-0.832118940985477,1,0,-0.584449433799906,0.4215000153,-0.955976987182069,0.100472298450375,-1
-0.832118940985477,1,0,-0.584449433799906,0.4215000153,-0.955976987182069,0.100472298450375,-1
-0.832118940985477,1,0,-0.584449433799906,0.4215000153,-0.79149375362405,0.140617780701515,-1
-0.832118940985477,1,0,-0.584449433799906,0.4215000153,-0.79149375362405,0.140617780701515,-1
-0.832118940985477,1,0,-0.584449433799906,0.4215000153,-0.79149375362405,0.140617780701515,-1
-0.832118940985477,1,0,-0.584449433799906,0.4215000153,-0.79149375362405,0.140617780701515,-1
-0.832118940985477,1,0,-0.746170697007637,0.4215000153,-0.92999946179343,0.140617780701515,-1
-0.832118940985477,1,0,-0.746170697007637,0.4215000153,-0.92999946179343,0.140617780701515,-1
-0.832118940985477,1,0,-0.746170697007637,0.4215000153,-0.92999946179343,0.140617780701515,-1
-0.832118940985477,1,0,-0.746170697007637,0.4215000153,-0.92999946179343,0.140617780701515,-1
-0.805733119929022,1,0,-0.746170697007637,0.4215000153,-0.92999946179343,0.140617780701515,-1
-0.805733119929022,1,0,-0.746170697007637,0.4215000153,-0.92999946179343,0.140617780701515,-1
-0.805733119929022,1,0,-0.746170697007637,0.4215000153,-0.92999946179343,0.140617780701515,-1
-0.805733119929022,1,0,-0.746170697007637,0.4215000153,-0.92999946179343,0.140617780701515,-1
-0.805733119929022,1,0,-0.746170697007637,0.4215000153,-0.92999946179343,0.140617780701515,-1
-0.805733119929022,1,0,-0.746170697007637,0.4215000153,-0.92999946179343,0.140617780701515,-1
-0.805733119929022,1,0,-0.757722216633298,0.4215000153,-0.937751393333367,0.140617780701515,-1
-0.805733119929022,1,0,-0.757722216633298,0.4215000153,-0.937751393333367,0.140617780701515,-1
-0.805733119929022,1,0,-0.757722216633298,0.4215000153,-0.937751393333367,0.140617780701515,-1
-0.805733119929022,1,0,-0.757722216633298,0.4215000153,-0.937751393333367,0.140617780701515,-1
-0.799136664664908,1,0,-0.757722216633298,0.4215000153,-0.937751393333367,0.140617780701515,-1
-0.799136664664908,1,0,-0.757722216633298,0.4215000153,-0.937751393333367,0.225927055939946,-1
-0.799136664664908,1,0,-0.757722216633298,0.4215000153,-0.937751393333367,0.225927055939946,-1
-0.799136664664908,1,0,-0.757722216633298,0.4240000153,-0.937751393333367,0.225927055939946,-1
-0.799136664664908,1,0,-0.757722216633298,0.4240000153,-0.937751393333367,0.225927055939946,-1
-0.799136664664908,1,0,-0.757722216633298,0.4240000153,-0.937751393333367,0.225927055939946,-1
-0.799136664664908,1,0,-0.584449433799906,0.4240000153,-0.931374856763306,0.225927055939946,-1
-0.799136664664908,1,0,-0.584449433799906,0.4240000153,-0.931374856763306,0.225927055939946,-1
-0.799136664664908,1,0,-0.584449433799906,0.4240000153,-0.931374856763306,0.225927055939946,-1
-0.799136664664908,1,0,-0.584449433799906,0.4240000153,-0.931374856763306,0.225927055939946,-1
-0.799136664664908,1,0,-0.584449433799906,0.4240000153,-0.931374856763306,0.225927055939946,-1
-0.799136664664908,1,0,-0.584449433799906,0.4240000153,-0.931374856763306,0.225927055939946,-1
-0.799136664664908,1,0,-0.584449433799906,0.4240000153,-0.931374856763306,0.225927055939946,-1
-0.799136664664908,1,0,-0.584449433799906,0.4240000153,-0.931374856763306,0.225927055939946,-1
-0.799136664664908,1,0,-0.584449433799906,0.4240000153,-0.931374856763306,0.225927055939946,-1
-0.799136664664908,1,0,-0.584449433799906,0.4240000153,-0.931374856763306,0.225927055939946,-1
-0.799136664664908,1,0,-0.803928295135941,0.4240000153,-0.95278387634307,0.225927055939946,-1
-0.799136664664908,1,0,-0.803928295135941,0.4240000153,-0.95278387634307,0.225927055939946,-1
-0.799136664664908,1,0,-0.803928295135941,0.4240000153,-0.95278387634307,0.225927055939946,-1
-0.799136664664908,1,0,-0.803928295135941,0.4240000153,-0.95278387634307,0.225927055939946,-1
-0.78594375413668,1,0,-0.803928295135941,0.4240000153,-0.95278387634307,0.225927055939946,-1
-0.78594375413668,1,0,-0.803928295135941,0.4240000153,-0.95278387634307,0.225927055939946,-1
-0.78594375413668,1,0,-0.803928295135941,0.4240000153,-0.95278387634307,0.225927055939946,-1
-0.78594375413668,1,0,-0.803928295135941,0.4240000153,-0.95278387634307,0.225927055939946,-1
-0.78594375413668,1,0,-0.803928295135941,0.4240000153,-0.95278387634307,0.225927055939946,-1
-0.78594375413668,1,0,-0.803928295135941,0.4240000153,-0.95278387634307,0.225927055939946,-1
-0.78594375413668,1,0,-0.803928295135941,0.4240000153,-0.945950489288299,0.225927055939946,-1
-0.78594375413668,1,0,-0.803928295135941,0.4240000153,-0.945950489288299,0.225927055939946,-1
-0.78594375413668,1,0,-0.803928295135941,0.4240000153,-0.945950489288299,0.225927055939946,-1
-0.78594375413668,1,0,-0.803928295135941,0.4240000153,-0.945950489288299,0.225927055939946,-1
-0.766154388344339,1,0,-0.803928295135941,0.4240000153,-0.945950489288299,0.225927055939946,-1
-0.766154388344339,1,0,-0.803928295135941,0.4240000153,-0.945950489288299,0.225927055939946,-1
-0.766154388344339,1,0,-0.803928295135941,0.4240000153,-0.889902861983891,0.225927055939946,-1
-0.766154388344339,1,0,-0.803928295135941,0.4240000153,-0.889902861983891,0.225927055939946,-1
-0.766154388344339,1,0,-0.803928295135941,0.4240000153,-0.889902861983891,0.225927055939946,-1
-0.766154388344339,1,0,-0.803928295135941,0.4240000153,-0.889902861983891,0.316254631878147,-1
-0.766154388344339,1,0,-0.584449433799906,0.4240000153,-0.889902861983891,0.316254631878147,-1
-0.766154388344339,1,0,-0.584449433799906,0.4240000153,-0.889902861983891,0.316254631878147,-1
-0.766154388344339,1,0,-0.584449433799906,0.4240000153,-0.889902861983891,0.316254631878147,-1
-0.766154388344339,1,0,-0.584449433799906,0.4240000153,-0.889902861983891,0.316254631878147,-1
-0.667207559382631,1,0,-0.584449433799906,0.4240000153,-0.889902861983891,0.316254631878147,-1
-0.667207559382631,1,0,-0.584449433799906,0.4240000153,-0.889902861983891,0.316254631878147,-1
-0.667207559382631,1,0,-0.584449433799906,0.4240000153,-0.953697577312489,0.316254631878147,-1
-0.667207559382631,1,0,-0.584449433799906,0.4245999908,-0.953697577312489,0.316254631878147,-1
-0.667207559382631,1,0,-0.584449433799906,0.4245999908,-0.953697577312489,0.316254631878147,-1
-0.667207559382631,1,0,-0.584449433799906,0.4245999908,-0.953697577312489,0.316254631878147,-1
-0.667207559382631,1,0,-0.803928295135941,0.4245999908,-0.953697577312489,0.316254631878147,-1
-0.667207559382631,1,0,-0.803928295135941,0.4245999908,-0.953697577312489,0.316254631878147,-1
-0.667207559382631,1,0,-0.803928295135941,0.4245999908,-0.953697577312489,0.316254631878147,-1
-0.667207559382631,1,0,-0.803928295135941,0.4245999908,-0.953697577312489,0.316254631878147,-1
-0.568260730420924,1,0,-0.803928295135941,0.4245999908,-1.05393438191534,0.316254631878147,-1
-0.568260730420924,1,0,-0.803928295135941,0.4245999908,-1.05393438191534,0.316254631878147,-1
-0.568260730420924,1,0,-0.803928295135941,0.4245999908,-1.05393438191534,0.316254631878147,-1
-0.568260730420924,1,0,-0.803928295135941,0.4245999908,-1.05393438191534,0.316254631878147,-1
-0.568260730420924,1,0,-0.803928295135941,0.4245999908,-1.05393438191534,0.316254631878147,-1
-0.568260730420924,1,0,-0.803928295135941,0.4245999908,-1.05393438191534,0.316254631878147,-1
-0.568260730420924,1,0,-0.630655500751029,0.4245999908,-1.05393438191534,0.316254631878147,-1
-0.568260730420924,1,0,-0.630655500751029,0.4245999908,-1.05393438191534,0.316254631878147,-1
-0.568260730420924,1,0,-0.630655500751029,0.4245999908,-0.95278387634307,0.316254631878147,-1
-0.568260730420924,1,0,-0.630655500751029,0.4245999908,-0.95278387634307,0.316254631878147,-1
-0.541874909364469,1,0,-0.630655500751029,0.4245999908,-0.95278387634307,0.316254631878147,-1
